Year,App,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2000,II,Caiman crocodilus fuscus,Reptilia,BE,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BE,CO,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BE,CO,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BE,HK,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BE,MY,4,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BE,ZA,2,leather products (small),P,W
2000,II,Caiman crocodilus fuscus,Reptilia,BG,AT,2,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BG,CH,23,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,BG,DE,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BH,AE,4,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,BH,CH,74,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,BH,DE,3,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BH,FR,18,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BH,IT,20,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BM,CH,2,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,BO,CH,11,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,BR,CH,1663,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,BR,CH,13,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,BR,CH,69,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,BR,IT,1,leather products (large),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BR,IT,378,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BR,IT,142,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,BR,MX,125,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,AT,326,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,AT,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CA,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,CH,549,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,CH,6,leather products (small),,U
2000,II,Caiman crocodilus fuscus,Reptilia,CA,CH,,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,CA,ES,13,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,FR,135,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,FR,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CA,GB,3,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,HK,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,IT,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,IT,1477,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,IT,16,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,IT,84,shoes,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CA,KR,60,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,MY,3,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,US,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,US,829,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,US,140,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,CA,US,18,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CA,US,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CA,US,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CD,IT,16,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CD,IT,112,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CG,IT,2,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CG,IT,5,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,AE,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,AT,3962,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,AT,43,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,AT,1,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,CH,AT,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CH,AU,3,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CH,BE,77,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,BE,2,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CH,BR,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,CA,1,live,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,CA,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,CN,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,CO,3,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,DE,34437,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,DE,6,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,CH,ES,3,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,ES,7,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,10,leather products (large),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,75,leather products (small),P,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,120015,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,1177,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,296,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,640,skin pieces,P,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,280,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,280,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,15600,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,FR,1200,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,GB,7,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,GB,1,leather products (large),T,O
2000,II,Caiman crocodilus fuscus,Reptilia,CH,GB,,leather products (small),T,O
2000,II,Caiman crocodilus fuscus,Reptilia,CH,GR,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,GR,15,leather products (small),,
2000,II,Caiman crocodilus fuscus,Reptilia,CH,HK,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,HK,8,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,HU,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,10,leather products (large),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,7323,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,83,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,1871,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,23,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,1,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,5,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CH,IT,9,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,JP,337,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,JP,1,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CH,MU,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,MX,,garments,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,MX,20,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,MY,3,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,NL,86,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,NL,8,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CH,PL,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,SG,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,SG,10222,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,TH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,TW,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,US,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,US,303,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,US,629,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,CH,US,6,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,US,70,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CH,US,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CI,FR,55,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CI,FR,16,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CI,IT,10,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CL,CH,709,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,CL,CH,40,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,CL,FR,10,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,CH,691,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,CH,3,leather products (small),,U
2000,II,Caiman crocodilus fuscus,Reptilia,CN,CH,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,CH,20,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,CN,FR,584,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,FR,1564,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,FR,90,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,FR,,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,FR,,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,FR,,skin pieces,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,CN,GB,8,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,HK,1757,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,HK,325,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,IT,57,leather products (large),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,IT,11,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,IT,484,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,MY,3,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,SG,5000,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,SG,29500,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CN,US,50,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CO,AT,20,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CO,CH,51,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,CO,CH,3,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,CO,MX,16,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CO,US,115,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CO,US,973,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CY,CH,11,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,CY,DE,5,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CY,DE,4,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,CY,FR,13,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CY,GB,16,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CY,IT,30,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CZ,AT,413,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CZ,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CZ,CH,34,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,CZ,DE,26,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,CZ,DE,,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,CZ,FR,112,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,BG,7,leather products (small),T,F
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (large),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,12756,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,17,leather products (small),,U
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,445,skins,,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,125,skins,,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,435,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,243,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,11,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CO,46440,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CO,300,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CO,7820,tails,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,CZ,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,HK,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,JP,,leather products (large),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,JP,4,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,JP,,leather products (large),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,JP,1,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,MY,6,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,NA,1,leather products (large),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,RO,4,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DE,SG,8,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DE,ZA,2,leather products (small),P,W
2000,II,Caiman crocodilus fuscus,Reptilia,DK,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DK,CH,,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,DK,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,DK,CH,313,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,DK,MY,1,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,DZ,CH,2,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,EC,CH,3,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,EE,IT,6,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,EE,MY,2,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,EG,AT,2649,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,EG,CH,25,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,EG,FR,47,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,EG,IT,8,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,CH,,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,ES,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,CO,6000,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,CO,252,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,CO,7300,tails,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,JP,11,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,JP,2,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,MX,12,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,MY,1,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,NI,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,NI,6552,skins,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,7000,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,8744,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,700,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,6050,tails,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,1000,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,,skins,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,,skin pieces,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,700,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,170,tails,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,,tails,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,562,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,6475,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,PA,1050,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,SG,4,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,SG,8,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,SG,2828,tails,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,TH,15,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,US,67,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,ES,US,114,skins,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,ES,US,197400,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FI,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FI,CH,,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,FI,CH,573,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,FI,HK,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FI,MY,4,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,10370,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,skins,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,1739,skins,,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,5377,skins,,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,14,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,1018,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CN,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CO,30628,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CO,4329,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CO,,skins,T,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,CO,6000,tails,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,JP,4,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MG,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MU,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MU,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MU,70,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MU,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MX,,leather products (large),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MX,,leather products (large),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MX,16,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MX,2,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,FR,MY,1,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,SG,3910,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,SG,1234,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,US,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,FR,US,6,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GA,ZA,1,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,,leather products (small),T,U
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,5282,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,23,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,5,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GB,CH,294,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GB,HK,,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GB,MY,12,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GB,ZA,3,leather products (small),P,W
2000,II,Caiman crocodilus fuscus,Reptilia,GE,CH,3,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GH,CH,5,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GI,CH,12,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GI,MY,3,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GP,IT,48,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GP,IT,10,shoes,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GR,CH,684,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GR,CH,5,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,GR,CH,5,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,GR,CH,63,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GR,CH,,leather products (large),,
2000,II,Caiman crocodilus fuscus,Reptilia,GR,CH,,leather products (small),,
2000,II,Caiman crocodilus fuscus,Reptilia,GT,CH,5,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GT,FR,10,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GT,MX,8,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GT,US,1,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GU,CH,26,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,GU,FR,11,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GU,HK,86,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,GU,US,2,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,HK,AT,472,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,AT,308,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,AU,4,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,15730,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,6,leather products (small),,U
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,1169,skins,,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,1,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,106,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,1433,leather products (small),,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,CH,18,leather products (small),,W
2000,II,Caiman crocodilus fuscus,Reptilia,HK,DE,1843,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,ES,12,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,4,leather products (small),P,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,1945,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,200,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,8,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,3,skins,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,14,skin pieces,T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,100,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,FR,40,leather products (small),T,W
2000,II,Caiman crocodilus fuscus,Reptilia,HK,IT,1146,leather products (small),T,C
2000,II,Caiman crocodilus fuscus,Reptilia,HK,IT,74,shoes,T,C
